Filename,Text
001_Fatihah_page_25.png," إيًاك نعبد وإيًاك نستعين 1:5 You we worship, and You we ask for help. اهدنا الصراط 1:6 Guide us to the straight path. صراط الذين أنعمت عليهم غير المغضوب عليهم ولا 1:7 The way 0f those upon whom Vou have bestowed Your grace, not (that ) 0f those who earned Your anger, nor of those who went astray Bismillah is the First Avah of Al Fatihah الله الرأًحمن الرًحيم بسىد In the Name 0f Allah, the Most Gracious, the Most Merciful . The Companions started the Book 0f 4llah with Bismillah : The scholars also agree that Bismillah is part of an Ayah in Surah An-Naml (Surah 27) They disagree over whether it is a separate Ayah before every Surah, or if it is an Ayah, 0٣ a part of an Ayah included in every Surah where the Bismillah appears in its beginning. Ad  Daraqutni also recorded a Hadith from Abu Hurayrah from the Prophet that supports this Hadith by Ibn Khuzaymah Also, similar statements were attributed to Ali, Ibn Abbas and others  26 المستقيم الضتًالين"
001_Fatihah_page_26.png," The opinion that Bismillah is an Ayah of every Surah except Al- Bara ah (Surah 9), wa5 attributed t0 (the Companions ); Ibn Abbas Ibn Umar Ibn Az- Zubayr Abu Hurayrah ز4١ This opinion was also attributed to the Tabi in Ata Tawus Sa id bin Jubayr Makhul Az- Zuhri This is also the view of; Abdullah bin Al-Mubarak Ash-Shafi Ahmad bin Hanbal (in one report him ) Ishaq bin Rahwayh Abu Ubayd Al Qasim bin Salam On the other hand, Malik, bu Hanifah and their followers said that Bismillah i5 not ٥٨ Ayah in A|- Fatihah or any other Surah Dawud said that it is a separate Ayah in the beginning of every Surah, not part 0f the Surah itself , and this opinion was also attributed to Ahmad bin Hanbal Basmalah aloud in the Prayer As for Basmalah aloud during the prayer  those who did not agree that it is a part of Al Fatihah  state that the Basmalah should not be aloud. The scholars who   stated that Bismillah i5 part 0f every Surah (except Surah 9) had different opinions ; 27 from"
001_Fatihah_page_27.png," some of them, such as Ash-Shafi i, said that one should recite Bismillah with AlFatihah aloud This is also the opinion of many among the Companions, the Tabi in and the Imams of Muslims from the Salaf and the later generations. For instance, according to Ibn Abdul- Barr and Al Bayhaqi this is the opinion of; Abu Hurayrah Ibn Umar Ibn Abbas Muawiyah Umar ز4١ Also, the Four Khalifah 45 Al-Khatib reported were said t0 have held this view   although the report from them is contradicted  The Tabi in scholars who gave this Tafsir include 5a id bin Jubayr Ikrimah Abu Qilabah Az- Zuhri Ali bin Al Hasan, his son Muhammad 5a id bin Al- Musayyib Ata Tawus Mujahid Salim Muhammad bin Ka b Al- Qurazi Abu Bakr bin Muhammad bin Amr bin Hazm Abu Wa'il Ibn Sirin Muhammad bin Al-Munkadir 28"
001_Fatihah_page_28.png," Ali bin Abdullah bin Abbas, his son Muhammad Nafi the freed slave of Ibn Umar Zayd bin Aslam Umar bin Abdul-Aziz Al-Azraq bin Qays Habib bin Abi Thabit Abu Ash-Sha tha' Makhul Abdullah bin Ma il bin Muqarrinو Also, Al Bayhaqi added to this list ; Abdullah bin Safwan Muhammad bin Al Hanafiyyah In addition, Ibn Abdul-Barr added Amr bin Dinar The   proof that these scholars relied 0٨ is   that since Bismillah is a part of Al  Fatihah, it should be recited aloud like the rest of Al Fatihah Also,  An-Nasa'i recorded in his Sunan, Ibn Hibban and Ibn Khuzaymah ٨أ their Sahihs and Al-Hakim ٨ز the Mustadrak, that Abu Hurayrah once performed the prayer and recited Bismillah aloud After he finished the prayer  he said ""Among you, I perform the prayer that is the closest to the prayer of the Messenger of Allah.  Ad  Daraqutni Al-Khatib and A/- Bayhaqi graded this Hadith Sahih Furthermore  in Sahih Al- Bukhari i5 recorded that Anas bin Malik was asked about the   recitation of the Prophet He said, ""His recitation was unhurried  29"
001_Fatihah_page_29.png," He then demonstrated that and recited while lengthening the recitation of Bismillah Ar-Rahman ٨٢- Rahim, Also, in the Musnad of Imam Ahmad the Sunan of Abu Dawud the Sahih of Ibn Hibban and the Mustadrak of Al-Hakim it is recorded that Umm Salamah said, ""The Messenger ٥f Allah used to distinguish each Ayah during his recitation, بسم الله الرأًحمن الرًحيم الحمد لله رب العلمين الرحمن ملك يوم الدًين In the Name of Allah  the Most Gracious  the Most Merciful . All praise and thanks be to Allah, the Lord of all that exists, the Most Gracious  the Most Merciful. The Owner of the Day of Recompense Ad Daraqutni   graded the chain 0f narration for this Hadith Sahih Furthermore  Imam Abu Abdullah Ash Shafi and Al-Hakim in his Mustadrak, recorded that; Mu ` awiyah led the prayer in Al Madinah and did not recite the Bismillah The Muhajirin Who were present at that prayer criticized that When M٧ awiyah led the following prayer, he recited the Bismillah aloud  The Hadiths mentioned above provide sufficient proof for the opinion that the Bismillah is recited aloud As for the opposing evidences and the scientific analysis of the narrations mentioned their weaknesses 0٢ otherwise, it is not our desire to discuss this subject at this time 30 الرحيم"
001_Fatihah_page_30.png," Other scholars stated that the Bismillah should not be recited aloud in the prayer, and this is the established practice of the Four Khalifah, 35 well 35 Abdullah bin Mughaffal and several scholars among the Tabi in and later generations  It is also the Madhhab (view ) of Abu Hanifah, Ath Thawri and Ahmad bin Hanbal Imam Malik stated that the Bismillah   is not recited aloud 0٣ silently This group based their view upon what Imam Muslim recorded that ` A'ishah said that the Messenger of Allah used to start the prayer by reciting the Takbir (Allahu Akbar; Allah is Greatest ) and then recite, الحمد لله رب العلمين All praise and thanks be to Allah, the Lord Of all that exists  ( Ibn Abi Hatim 1:2) Also, the Two Sahihs recorded that Anas bin Malik said prayed behind the Prophet Ab٧ Bakr , Umar and Uthman and they used to start their prayer with, الحمد لله رب العلمين All praise and thanks be to Allah, the Lord of all that exists Muslim added ""And they did not mention   بسم الله الرحمن الرحيم (In the Name of Allah  the Most  Gracious  the Most Merciful ) whether in the beginning Or the end 0f the recitation. Similar   is recorded in the Sunan books from Abdullah bin Mughaffal (may Allah be pleased with him) These are the opinions held by the respected Imams and their statements are similar in that they agree that the prayer of those who recite Al Fatihah aloud ٥٢ i٨ secret is correct All the favor is from Allah. 31"
001_Fatihah_page_31.png," The Virtue of Al Fatihah Imam Ahmad recorded in his Musnad that a person who was riding behind the Prophet said  ""The Prophets animal tripped s0 I said, Cursed Shaytan  The Prophet said تقل : تًعس الشيطان فإنك إذا قلت : تعس الشًيطان تًعاظم وقال : بقوًتي صر عته ، وإذا قلت : باسم الله تصاغر حتى يصير مثل Do not 5٥٧, 'Cursed Shaytan , for fز ٧OU say these words, Satan becomes arrogant and says, With my strength I made him fall.  When you say Bismillah  Satan will become as small as a ٤١٧ Further, An-Nasa 'i recorded in his book Al- Yawm wal-Laylah, and also Ibn Marduwyah in his Tafsir that Usamah bin Umayr said, Was riding  behind the Prophet. and he mentioned the rest of the above Hadith  The Prophet said in this narration  لا تقل هكذا فإنًه يتعاظم حثًى يكون كالبيت  ولكن قل : بسم الله  فإنه يصغر حثى يكون كالدبابة Do not say these words, because then Satan becomes larger; as large as a house. Rather  say, Bismillah, because Satan then becomes as small as a fly This is the blessing of reciting Bismillah Basmalah is recommended before performing any Deed Basmalah (reciting Bismillah) is recommended before starting any action or deed For instance, Basmalah is recommended before starting Khutbah ( speech ). 32 الدباب"
001_Fatihah_page_32.png," The Basmalah is also recommended before one enters the place where he wants to relieve himself, there is Hadith concerning this practice Further  Basmalah is recommended at the beginning of ablution, for Imam Ahmad and the Sunan compilers recorded that Ab٧ Hurayrah  5a dز bin   Zayd and Abu Sa id narrated from the Prophet ا وضوء لمن لم يدكر اسم الله عليه There i5 ٨٥ valid ablution f٥r he who did not mention Allah's Name in it) This Hadith is Hasan (good) Also, the Basmalah is recommended before eating  for Muslim recorded in his Sahih that the Messenger of Allah said to Umar bin Abi Salamah while he was a child under his care, قل بسم الله وكل بيمينك وكل ممًا يليك Bismillah, eat with your right hand and eat from whatever is next to you- Some ٥f the scholars stated that Basmalah before eating is obligatory Basmalah before having sexual intercourse i5 also recommended The Two Sahihs recorded that Ibn Abbas that the Messenger of Allah said  لو أن أحدكم إذا أراد أن يًاتي أهله قال : بسم الله اللهمً جنبنًا الشيطان وجنب الشيطان مًا رزقتًنا فإنه إن يقدًر بينهمًا ولد لم يضرًه الشيطان أبدًا If anyone of you before having sexual relations with his wife says, 'In the Name of Allah 0 Allah! Protect us from Satan and also protect what you ٧5 (meaning the coming offspring ) from Satan  and if it is destined that they should have a child then, Satan will never be able to harm that child. 33 Say said grant"
001_Fatihah_page_33.png," The Meaning of Allah Allah is the Name of the Lord  the Exalted It is said that Allah is the Greatest Name of Allah  because it is referred to when describing Allah by the various attributes For instance, Allah said  هو الله الذى لا إله إلاً هو عالم الغيب والشتهدة هو الرأًحمن الرأًحيم الملك القدوس السلم المؤمن المهيمن هو الله الذى لا إله إلاً هو العزيز الجبًارر المتكبًر سبحن الله عمًا يشركون يسبًح له مًا فى هو الله الخلق البارىء المصوًرر له الأسمآء ت والأرض وهو العزيز الحكيم He is Allah  beside Whom La ilaha illa Huwa (none has the right to be worshipped but He) the Knower of the unseen and the seen. He is the Most Gracious  the Most Merciful , He is Allah, beside Whom La ilaha illa Huwa the King, the   Holy the One free from all   defects, the Giver 0f security, the Watcher over His creatures  the Almighty the Compeller the Supreme be to Allah! (High is He) above all that associate as partners with Him He is Allah, the Creator the Inventor of all things the Bestower of forms To Him belong the Best Names ١/ that is in the heavens and the earth glorify Him. And He is the Almighty, the Wise. (59:22-24) Hence, Allah mentioned several of His Names as Attributes for His Name Allah Similarly , Allah said, ولله الأسماء الحسنى فادعوه بهًا And (all) the Most Beautiful Names belong to Allah, so call on Him by them. (7:180) and 34 الحسنى السمو Glory they"
001_Fatihah_page_34.png," الرًحمن أيًا مًا تدعوا فله الأسمآء اللهً أو ادعو قل اذعو (0 Muhammad) "" Invoke Allah Or invoke the Most Gracious (Allah) by whatever name you invoke Him (it is the same) for to Him belong the Best Names _ (17:110) Also, the Two Sahihs recorded that Abu Hurayrah said that the Messenger of Allah said, تسعين اسمًاء مائة إلا واحدًا من أحصاهًا دخل الجثة تسعة إن Allah has ninety-nine Names, one hundred minus one whoever counts (and preserves ) them, Milا enter Paradise  These Names were mentioned in a Hadith recorded by At-Tirmidhi and Ibn Majah, and there are several differences between these two narrations  The Meaning of Ar Rahman Ar Rahim the Most Gracious the Most Merciful Ar Rahman and Ar Rahim are   two names derived from Ar- Rahmah (the mercy) but Rahman has more meanings that pertain to mercy than Ar-Rahim  There is a statement by Ibn Jarir that indicates that there is consensus on this meaning Further, Al Qurtubi said ""The proof that these names are derived (from Ar- Rahmah), i what At- Tirmidhi recorded and graded Sahih from Abdur Rahman bin Awf that he heard the Messenger of Allah say, قال الله شققت لهًا اسمًا من اسمى فمن أنًا الرأحمن خلقت الرأحم ومن قطعها قطعته وصلها Allah the Exalted said I Am Ar Rahman I created the Raham (womb ie family relations ) and derived name for   it 35 الحستنى Say تعًالى : وصلته"
001_Fatihah_page_35.png," from M٧ Name Hence, whoever keeps it ١١ز1 keep ties to him, and whoever severs ,tز will sever ties with him   He then said, ""This i5 text that indicates the derivation  He then said ""The Arabs denied the name Ar Rahman  because of their ignorance about Allah an٥ His attributes Al- Qurtubi said, ""It was said that both Ar Rahman and Ar-Rahim have the same meaning  such a5 the words Nadman and Nadim, as Abu Ubayd has stated Abu Ali Al Farisi said Ar-Rahman, which is exclusively for Allah, is name that encompasses every type of mercy that Allah has Ar Rahim is what effects the believers  for Allah said وكان بالمؤمنين رحيماً And He is ever Rahim (merciful) to the believers  (33:43) Also, Ibn Abbas said about Ar Rahman and Ar Rahim  They are two soft names, one of them is softer than the other (meaning it carries more implications of mercy) Ibn Jarir   said; As-Surri bin  Yahya At Tamimi narrated to me that Uthman bin Zufar related that Al- Azrami said about A٢- Rahman and Ar Rahim  ""He is Ar Rahman with all creation and Ar Rahim with the believers  Hence. Allah's statements  ثمً استوى على العرش الرًحمن 36"
001_Fatihah_page_36.png," Then He rose over (Istawa) the Throne   (in manner that suits His   majesty) Ar Rahman (25:59) الرًحمن على العرش استوى Ar Rahman (Allah ) rose over ( Istawa) the ( Mighty) Throne (in manner that suits His majesty. (20:5) Allah thus mentioned the   Istawa rising over the Throne along with His Name ArRahman, to indicate that His mercy encompasses all of His creation  Allah also said وكان بالمؤمنين رحيما And He is ever Rahim (merciful) to the believers  thus encompassing the believers with His Name Ar Rahim  They said, ""This testifies to the fact that Ar Rahman carries broader scope 0f meanings pertaining to the mercy of Allah with His creation ٨ز both lives  Meanwhile, Ar- Rahim is exclusively for the believers  Yet, we should mention that there is supplication that reads, والآخرة ورحيمهمًا حمن الدنيًا The Rahman and the Rahim of this life and the Hereafter  Allah s Name Ar Rahman is exclusively His. For instance, Allah said, فله الأسمآء الرأًحمن أيًا مًا تدعو اذعو اللهً أو قل ادعو الحسنى 37"
001_Fatihah_page_37.png," Say (O Muhammad): Invoke Allah or invoke Ar- Rahman ( Allah) ٥٧ whatever name you  invoke Him (it is the same) for to Him belong the Best Names. (17:110) واسئل من أرسلنا من قبلك من رسلنآ أجعلنًا من دون الرأحمن ءًالهة يعبدون And ask (0 Muhammad) those of Our Messengers whom We sent before you: ""Did We ever appoint alihah (gods ) t0 be worshipped besides Ar- Rahman (Most Gracious  Allah) (43:45) Further, when Musaylimah the Liar called himself the Rahman of Yamamah  Allah made him known   by the name Liar and exposed him. Hence, whenever Musaylimah is mentioned he is described as the Liar He became an example for Iying among the residents of the cities and villages and the residents of the deserts, the Bedouins Therefore , Allah first mentioned His Name Allah that i5 exclusively His and described this Name by ٨٢- Rahman which no one else is allowed to use,  just 45 Allah said فله الأسمآء الرأًحمن أيًا مًا تدعو اللهً أو اذعو قل ادعو (0 Muhammad) ""Invoke Allah or invoke Ar- Rahman (Allah) by whatever name you   invoke Him (it is the same) for to Him belong the Best Names (17:110) Only Musaylimah and those who followed his misguided ways described Musaylimah by Ar Rahman 45 for   Allah's Name Ar-Rahim, Allah has described others by it For instance, Allah said, لقذ جاءًكم رسول مًن أنفسكم عزيزر عليه مًا عنثم حريص عليكم بالمؤمنين رعوف رأًحيم 38 الحسنى Say"
001_Fatihah_page_38.png," Verily, there has come unto ٧oU Messenger ( Muhammad) from amongst yourselves (i.e whom ٧0U KnoW well). It grieves him that you should receive any injury 0٢ difficulty He ( Muhammad) is anxious  over ٧OU (to be rightly guided ) for the believers (he is) kind (full of pity) and Rahim (merciful). (9:128) Allah has also described some of His creation some f His other Names  For instance , Allah said إنًا خلقنا الإنسن من نطفة أمشاج ثبتليه فجعلنه سميعاً بصير Verily, We have created man from Nutfah (drops ) 0f mixed semen (sexual discharge of man and woman) in order to try $0 We made him hearer Sami) and seer Basir). 2) In conclusion, there are several of Allahs Names that are used as names for others besides Allah. Further  some of Allah's Names are exclusive f0r Allah   alone such a5 Allah, Ar-Rahman  Al-Khaliq the Creator) Ar-Raziq (the Sustainer ) and so forth Hence, Allah started the Tasmiyah (meaning In the Name of Allah, Most Gracious Most  Merciful') with His Name, Allah, and described Himself 35 Ar Rahman (Most  Gracious ) which is softer and more general than Ar Rahim  The most honorable Names are mentioned first , just as Allah did here Hadith narrated by Umm Salamah stated that the recitation of the Messenger of Allah was slow and clear letter by letter, بسم الله الرأًحمن الرًحيم الحمد لله رب العلمين الرًحمن الرحيم ملك يووم الدًين 39 using him, (76::"
001_Fatihah_page_39.png," In the Name of   Allah, the Most   Gracious  the Most Merciful . All the praises and thanks be to Allah, the Lord of all that exists  The Most Gracious  the Most Merciful The Owner of the of Recompense. (1:1-4) And this i5 h0w group of scholars recite   it Others connected the recitation of the Tasmiyah to Al- Hamd The Meaning of Al Hamd الحمد لله رب العالمين Al-Hamd be to Allah  the Lord of all that exists Abu Jafar bin Jarir said ""The meaning of الحمد لله Al-Hamdu Lillah ( alا praise and thanks be to Allah) is: all thanks are due purely to Allah  alone, not any of the objects that are being worshipped instead of nor any of His creation  These thanks are due to Allah's innumerable favors and bounties that only He knows the amount of. Allah s bounties include creating the tools that help the creation worship the physical bodies with which are able to implement His   commands, the sustenance that He provides them in this life, and the comfortable life He has granted them, without anything 0r anyone compelling Him t0 d0 $0. Allah also warned His  creation and alerted them about the means and methods with which can earn eternal   dwelling ٨ز the residence of everlasting happiness  All thanks and praise are due to Allah for these favors from beginning to end Further  Ibn Jarir commented on the Ayah, الحمد لله A|- Hamdu Lillah, that it means, 40 Day Him, Him, they they"
001_Fatihah_page_40.png," "" ٥ praise that Allah praised Himself with, indicating t0 His servants that  they too should praise Him as if Allah had said, Say: AlI thanks and praise is due to Allah. It wa5 said that the statement, الحمد لله Al-Hamdu Lillah, (A|/ praise and thanks be to Allah)    entails praising Allah by mentioning His most beautiful Names and most honorable Attributes. When one proclaims  4١١ thanks are due to Allah, he will be thanking Him for His favors and bounties The Difference between Praise and Thanks Hamd i5 more general in that it is statement 0f praise for one's characteristics, or for what he has done. Thanks are given for what was done, not merely for characteristics The Statements of the Salaf about Al Hamd Hafs mentioned that Umar said to Ali, 'We know La ilaha illallah, Subhan Allah and Allahu Akbar  What about Al Hamdu Lillah  Ali said ""A statement that Allah liked for Himself, was pleased with for Himself and He likes that it be repeated  Also, Ibn Abbas said Al-Hamdu Lillah is the statement of appreciation When the servant says Al- Hamdu Lillah, Allah says, My servant has praised Me Ibn Abi Hatim recorded this Hadith The Virtues of Al Hamd Imam Ahmad bin Hanbal recorded that AlAswad bin Sari said 41"
001_Fatihah_page_41.png," ""I said, 0 Messenger of Allah! Should recite to you words of praise f٥r M٧ Lord, the Exalted that have collected! ' He said أمًا إن ربًك يحب الحمد Verily, your Lord likes Al Hamd An Nasa'i also recorded this Hadith Furthermore, Abu Isa At  Tirmidhi, An- Nasa'i and Ibn Majah recorded that Musa bin Ibrahim bin Kathir related that Talhah bin Khirash said that Jabir bin Abdullah said that the Messenger of Allah said, أقضل الدكر ا إله إلًا اللهء وأفضل الدًعاء الحمددلله The best Dhikr (remembering Allah) is La ilaha illallah and the best supplication is Al Hamdu Lillah At Tirmidhi said that this Hadith is Hasan sharib Also,   Ibn Majah recorded that Anas bin Malik said that the Messenger of Allah said مًا أنعم الله على عبدنعمة فقال : الحمد للهء إلًا كان الذي أعطى أفضل ممًا أخذ No servant is blessed by Allah and says, Al- Hamdu Lillah except that what he was   given i5 better than that which he has himself acquired Further  in his Sunan, Ibn Majah recorded that Ibn Umar said that the Messenger of Allah said, إن عبدًا من عباد الله قال  عظيم سلطانك لجلال وجهك يًا رب لك الحمد كمًا فعضلت بالملكين فلم يذريًا كيف يكثبانهًا فصعدًا إلى الله فقالا : يًا ربًنًا إن عبدًا قد قال مقالة ا ندري كيف نكتبهاء 42 ينبغي"
001_Fatihah_page_42.png," هو أعلم بما قال عبده : ماذا قال قال الله  يًا رب إنًه قال : لك الحمد يًا رب كمًا ينبغي لجلال وجهك سقطانك فأجزيه بها حثى فقال الله لهمًا : اكتباها كمًا قال A servant of Allah once said 0 Allah! Yours i5 the Hamd that   is suitable for the grace of Your Face and the greatness of Your Supreme Authority  ' The two angels were confused as to how to write these words  They ascended to Allah and said  0 oUr Lord! servant has just uttered a statement and we are unsure how to record it for him. Allah said while   having more knowledge i٨ what His servant has said 'What did My servant say!' They said, He said, 0 Allah! Yours is the Hamd that is suitable for the grace of Your Face and the greatness of Your Supreme Authority Allah said to them, Write it as servant has said until he meets Me and then I shall reward him for it Al before Hamd encomasses all Tyes 0f Thanks and Appreciation for Allah The letters Alif and Lam before the   word Hamd serve t0 encompass all types of thanks and appreciation for Allah, the Exalted Hadith stated اللهمً لك الحمد كله  ولك الملك كله  وبيدك الخيرر كله  وإليك يرجع الأمر كله All of Al-Hamd is due to You own all the ownership, all types of good are in Your Hand and all affairs belong to You. 43 عبدي قالا : عظيم  يلقاني عبدي M٧ ,tز ٧o٧,"
001_Fatihah_page_43.png," The Meaning of Ar Rabb, the Lord Ar-Rabb is the owner who has full authority over his property Ar-Rabb linguistically means  the master or the one who has the authority to lead All of these meanings are correct for Allah  When it is alone, the word Rabb is used only for Allah. As for other than Allah,  it can be used to say Rabb Ad Dar, the master of such and such object Further  it was reported that Ar-Rabb is Allah's Greatest Name The Meaning of Al ` Alamin A١- Alamin is plural for Alam, which encompasses everything ٨ز existence except Allah. The WOrU Alam i5 itself plural word , having no singular form The Alamin are  different creations that exist in the heavens and the earth, on land and at sea Every generation of creation is called an Alam  Al  Farra and Abu Ubayd said, Alam includes aا/ that has mind, the   Jinns  mankind  the angels and the devils, but not the animals Also Zayd bin Aslam and Abu Muhaysin said Alam includes all that Allah has created with S0٧|. Further  Qatadah said about  رب العالمين (The Lord of the Alamin ) type of creation is an Alam Az- Zajjaj also said 'Alam encompasses everything that Allah created in this life and in the Hereafter  "" Every"
001_Fatihah_page_44.png," Al-Qurtubi commented ""This i5 the correct meaning, that the Alam encompasses everything that Allah created ٨ز both worlds  Similarly , Allah said قال فررعون ومًا رب العلمين _ قنين قال رب السًموت والأرض ومًا بينهمآ إن كنثم Fir awn (Pharaoh) said: ""And what is the Lord of the Alamin! Musa ( Moses ) said: ""The Lord of the heavens and the earth, and all that is between them if you seek to be convinced with certainty (26:23-24) Why is the Creation called Alam Alam is derived from Alamah  that is because it is sign testifying to the existence of its Creator and to His Oneness . Allah said next, الرًحمن Ar-Rahman (the Most Gracious) Ar-Rahim (the Most Merciful ). We explained these Names in the Basmalah Al-Qurtubi said ""Allah has   described Himself   by Ar-Rahman, Ar-Rahim after saying the Lord of the Alamin $0 His statement here includes warning  and then an encouragement  Similarly , Allah said نبًء عبادى أنًى أنا الغفور الرأًحيم 45 الرحيم"
001_Fatihah_page_45.png," هو العذاب الأليم وأن Declare (0 Muhammad) unto My servants, that truly, am the Oft Forgiving the Most Merciful And that My torment is indeed the most painful torment. (15:49-50) Allah said, إن ربًك سريع العقاب وإنه لغفورر رأًحيم Surely, ٧oUr Lord i5 swift in retribution, and certainly He i5 Oft Forgiving, Most Merciful  (6:165) Hence, Rabb contains warning while Ar Rahman A٢- Rahim encourages Further, Muslim recorded in his Sahih that the Messenger of Allah said, العقوبة مًا طمع في جنته أحد لو يعلم المؤمن مًا عند الله حمته أحد ولو يعلم الكافرر مًا عند الله من الرًحمة مًا قنط من If the believer knew what punishment Allah none Would have hope in acquiring His Paradise  and if the disbeliever knew what mercy Allah has none will lose hope of earning His earning Indicating Sovereignty on the of Judgment Allah said next مالك يوم الدًين The Owner of the Day of Recompense Allah mentioned His sovereignty of  the 0f Resurrection, but this does not negate His sovereignty over aاا other things  For Allah mentioned that He i5 the Lord 0f existence, including this earthly life and the Hereafter Allah only mentioned the Day 0f Recompense here because on that Day no one except Him will be able to claim ownership of anything whatsoever 46 عذابى has, Day Day"
001_Fatihah_page_46.png," On that  Day, ٨٥ one wi١٢ be allowed to speak without His permission  Similarly , Allah said لا يتكلمون إلا من أذن له الرأوح والملئكة صقا يوم يقو الرًحمن وقال صوابا The Day that Ar-Ruh (Jibril ( Gabriel) or another angel ) and the angels ١١ز١ stand  forth ٨ز rOWS, they will not speak except him whom the Most Gracious (Allah) allows  and he will speak what is right. 78:38) and إلا همسأ وخشعت الأصوات للرأحمن فلا تسمع And alا voices will be humbled for the Most Gracious (Allah) and nothing shall you hear but the low voice of their footsteps. (20:108) and يوم يًات لاتكلم نفس إلا بإدنه فمنهم شقى وسعيد On the Day when it comes, no person shall speak except by His (Allah's) leave Some among them will be wretched and (others ) blessed. (11:105) Ad Dahhak said that Ibn Abbas commented ""Allah says, On that no one owns anything that used to own in the world The Meaning of Yawm Ad Din Ibn Abbas said ""Yawm Ad-Din is the Day 0f Recompense f0r the creatures, meaning the of Judgment On that Allah will reckon the creation for their deeds, evil for evil, good for good except for those whom He pardons 47 Day  they Day Day"
001_Fatihah_page_47.png," In addition , several other Companions, Tabi in and scholars of the Salaf, said similarly  for this meaning is apparent and clear from the Ayah Allah is Al Malik or Owner Allah is the Owner (Malik ) (of everything and everyone ) Allah said, الله الذى لا إله إلا هو الملك القدوس السلم هو He is Allah  beside Whom La ilaha illa Huwa the King, the Holy, the One free from all defects (59:23) Also, the Two Sahihs recorded Abu Hurayrah saying that Prophet said بملك الأملاك ولا مالك إلًا الله أخنع اسم عند الله رجل The most  despicable name t0 Allah  is person who calls himself the king of kings, while there are no owners except Allah Also the Two Sahihs recorded that the   Messenger 0f Allah said, يقبض الله الأرض ويطوي السماءً بيمينه ثمً يقول : أنا الملك  أين ملوك الأرض ؟ أين الجبًاررون ? أين المتكبرون ؟ ٥n the of  Judgement Allah اlز٧ grasp the earth and fold ٧p the heavens with His Right Hand and proclaim, 'I Am the King! Where are the kings of the earth? Where are the tyrants? Where are the arrogant ? Also, in the Glorious Qur'an ; لمن المحك اليووم لله الوحد Whose i5 the kingdom this Day? ( It wil/ be) Allah's, the One, the Irresistible. (40:16) 48 King True the تسمى Day القهار"
001_Fatihah_page_48.png," As for calling someone other than Allah a king in this life then it is done as figure of speech  For instance, Allah said إن اللهً قذ بعث لكم طالوت ملكًا Indeed Allah   appointed Talut ( Saul ) a5 king over (2:247) وكان ورآءهم مًلك As there was king behind them, (18: 79) إذ جعل فيكم أنبيآء وجعلكم ملوكا When He made Prophets among you, and made you kings (5:20) Also, the Two Sahihs recorded مثل الملوك على Just like kings reclining on their thrones  The Meaning 0f Ad Din Ad-Din means the reckoning  the reward or punishment Similarly , Allah said, يومئذ يوفيهم الله دينهم الحق ٥n that Day Allah ١١ز١ pay them the ( Dinahum ) recompense (of their deeds) in full. (24:25) اءنًا لمدينون Shall we   indeed ( be raised ٧p ) to receive reward 0٢ punishment (according to our deeds). (37:53) A Hadith stated عمل لما بعدً المو الكيًس من دًان نقسه The wise person is he who reckons himself and works for (his after death  meaning  he holds himself accountable. 49 ٧ou. الأسر life )"
001_Fatihah_page_49.png," Also, Umar said  Hold yourself  accountable before   you are held accountable  weigh yourselves before you are weighed  and be prepared for the biggest gathering before He Whose knowledge encompasses your deeds يومئذ تعرضون لاتخفى منكم خافية That Day shall you be brought to Judgement not a secret of yours will be hidden. (69:18) The Linguistic and Religious Meaning of ` Ibadah إيًاك نعبد وإيًاك نستعين (٥) You we worship and You we ask for help. Linguistically, Ibadah means subdued  For instance, road i5 described 35 Mu ` abbadah, meaning, paved'  In religious terminology, Ibadah  implies   the utmost love  humility and fear  The Merit of stating the Object of the Action before the Doer Df the Act, and the Merit of these Negations ""٧٥٧.  means, we worship You alone and none else, and rely on You alone and none else This is   the perfect   form 0f obedience and the entire religion is implied by these two ideas  Some of the Salaf said Al Fatihah is the secret of the Quran, while these words are the secret of Al Fatihah إيًاك نعبد وإيًاك You ١٤ worship, and You we ask for help from. The  first part is declaration of innocence from Shirk ( polytheism ), while the second negates having any power 0٣ strength    displaying the   recognition that aاا 50 نستعين"
001_Fatihah_page_50.png," affairs are controlled by Allah alone  This   meaning i5 reiterated in various instances in the Quran. For instance, Allah said, فاعبده وتوكل عليه ومًا ربك بغفلإ عمًا 50 worship Him (0 Muhammad) and put your trust in Him  And VoUr Lord i5 not unaware 0f what you (people) do. (11:123) and, قل هو الرأًحمن ءًامثًا به وعليه توكلنًا Say: ""He is the Most Gracious (Allah ), in Him we believe and in Him we put our trust (67:29) رأب المشرق والمغرب لا إله إلا هو فاتًخده وكيلا (He alone is) the Lord of the east and the west; La ilaha illa Huwa (none has the right t0 be worshipped but He) So take Him alone as Wakil ( Disposer of your affairs), (73:9) and, إيًاك نعبد وإيًاك نستعين You we worship, and You we ask for help from We should mention that in this Ayah  the type of speech here changes from the third person to direct speech by using the Kaf   in the statement Iyyaka (٧ou). This   is because after the servant praised and thanked Allah  he stands before Him, addressing Him directlyi إيًاك نعبد وإيًاك نستعين You we worship, and You we ask for help from. So take Him alone as Wakil (Disposer of your affairs)) (73:9) and إيًاك نعبد وإيًاك نستعين You we worship, and You we ask for help from 51 تًعملون"
